url,link_title,channel,no_of_views,time_uploaded,comment,author,comment_posted,no_of_replies,upvotes,downvotes
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",Hank...save us. SAVE US HANK 😭😭😭,Irixion,,,2
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","Haha, NERVtag. I guess the problem is that Shinji just refuses to go and fight corona",Acside,,,5
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","Stunning update. As I sit here and chow down on my udon noodles and eggs with some salt and some sweet and sour sauce, I am comforted by the knowledge that there is a channel that exist such as this one. <3 Thank you Scishow ^_^",Lucky,,,3
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","At this rate this virus is going from last 15 million years like the ERV-FC from the Miocene to the Oligocene epoch. Yes, I watch PBS Eons.",Fishtank 101,,,58
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",As always highly informative ... But why do I hear this voice inside my head welcome to the new dark ages 😲,Scott Gibboney,,,5
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",I guess I just will never see people again...,SILVANA ARCHILA GOMEZ,,,14
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",Covid: Fun just begin,iLyEs,,,1
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",Just got covid and stopped breathing completely spent a day in the ER. I'm in my early 20s it doesn't matter how old or healthy you think you are this is not a joke.,M K,,,2
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","Immunocompromised here.
Im very scared.",Seamus Fish,,,35
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","At this rate, Coronairus is going to turn us all into bats...",Zyansheep,,,53
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","In other words, we're f***ed....",Latticewood Spobiance,,,2
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",COVID: This isnt even my final form yet.,Dee B,,,6
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","Looks like mother nature is officially playing it's version of  Plague Inc Evolved now. (I'll see myself and my dark humor out now, stay safe though everyone)",DarkAngel Warrior,,,22
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",The mutants start coming and they don't stop coming 🎶,sarasmr 42,,,1
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021","Dang it, Hank, you are absolutely tireless in getting the word out.  Thank you and all your comrades for your hard work to keep us informed!",J.R. Caldoon,,,
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",hhhhhhhhhhhhhhhhhhhhhh is the sound my anxiety makes,Jonathan OwO,,,3
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",Great that you finally release these Corona video's to everyone near immediatly. The knowledge we learn should be shared in these times,Bryan,,,1
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",My decision to become an urban hermit is now further reinforced,ZappaBlues,,,
https://www.youtube.com/watch?v=UXSqcCYMFE4,We Know More About Those COVID-19 Variants. It's Not Great | SciShow News,SciShow,"85,566 views","Jan 30, 2021",Alright I’ll just stay at home forever. It’s cool,KittySnicker,,,6
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","the media have lied so much, i can't believe anything they say anymore.",r n,,,23
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Pronouns like ""this"" should have a reference noun like ""Portugal"" before being used.",Keith Mc,,,227
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",This title is so insensitive. People are dying and you're using that as clickbait?,Brightson David,,,248
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Looks like we have a 1.7% casualty rate with 131 deaths per 100,000.",TheU2001 MIA,,,12
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Just wait for Covid 23 ... that’s when things get crazy 🤦‍♂️,Nick Christanis,,,14
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",I thought the title was talking about us the USA.,anthony cheesman,,,272
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Stay strong people of Portugal,we are all in this together!Stay safe!",Summerjamfanreporter,,,41
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",my heart breaks and goes out  to all of those who lost a loved one from this horrible disease.💔😢 they’re all in our thoughts and prayers!,B.J .Y,,,89
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","What is this, CNN? A surprise reveal?
You're a news outlet..!",Thisisanya,,,81
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","“2 weeks”

I can’t 💀",Peanutbu780 Entertains,,,51
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Just more fake news,Mike Kendall,,,6
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",PORTUGAL CARALHO! (Ainda que seja pela pior razão),Neto,,,2
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Clickbait title, but on CNN? Yeah, sounds about right.",Bob Joe,,,3
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",I've lost family and friends of my own to this pandemic. Sending positivity to everyone during these trying times.,Jack Foxtrot - Electronic Music Studios,,,27
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Yeah surely we believe India has less cases than the US,Slick Mike,,,3
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",PORTUGAL CARALHO!! NÚMERO 1 NO MUNDO!!!!,André Ribeiro,,,66
